strategy_name,n,year,ticker,action,shares,price,realized_gain
Top_5_MarketCap,5,2021,MSFT,SELL,9.5721,323.37,2803.58
Top_5_MarketCap,5,2021,AMZN,SELL,25.9342,166.72,3447.17
Top_5_MarketCap,5,2021,META,SELL,34.503,336.35,4523.34
Top_5_MarketCap,5,2021,AAPL,SELL,3.583,173.45,596.43
Top_5_MarketCap,5,2021,MSFT,SELL,2.4798,323.37,726.3
Top_5_MarketCap,5,2021,AMZN,SELL,2.8119,166.72,373.75
Top_5_MarketCap,5,2021,AAPL,SELL,0.7952,173.45,132.36
Top_5_MarketCap,5,2021,MSFT,SELL,0.3905,323.37,114.36
Top_5_MarketCap,5,2021,AMZN,SELL,0.4428,166.72,58.85
Top_5_MarketCap,5,2021,AAPL,SELL,0.1432,173.45,23.84
Top_5_MarketCap,5,2021,MSFT,SELL,0.0703,323.37,20.6
Top_5_MarketCap,5,2021,AMZN,SELL,0.0798,166.72,10.6
Top_5_MarketCap,5,2021,AAPL,SELL,0.0258,173.45,4.29
Top_5_MarketCap,5,2021,MSFT,SELL,0.0127,323.37,3.71
Top_5_MarketCap,5,2021,AMZN,SELL,0.0144,166.72,1.91
Top_5_MarketCap,5,2021,AAPL,SELL,0.0046,173.45,0.77
Top_5_MarketCap,5,2021,MSFT,SELL,0.0023,323.37,0.67
Top_5_MarketCap,5,2021,AMZN,SELL,0.0026,166.72,0.34
Top_5_MarketCap,5,2021,AAPL,SELL,0.0008,173.45,0.14
Top_5_MarketCap,5,2021,MSFT,SELL,0.0004,323.37,0.12
Top_5_MarketCap,5,2021,AMZN,SELL,0.0005,166.72,0.06
Top_5_MarketCap,5,2021,AAPL,SELL,0.0002,173.45,0.03
Top_5_MarketCap,5,2021,GOOGL,BUY,38.0417,143.42,0.0
Top_5_MarketCap,5,2021,TSLA,BUY,34.1214,352.26,0.0
Top_5_MarketCap,5,2022,MSFT,SELL,11.1709,232.74,2259.42
Top_5_MarketCap,5,2022,AAPL,SELL,26.2622,127.65,3168.79
Top_5_MarketCap,5,2022,TSLA,SELL,34.1214,123.18,-7816.53
Top_5_MarketCap,5,2022,GOOGL,BUY,5.1408,87.95,0.0
Top_5_MarketCap,5,2022,AMZN,BUY,25.3838,84.0,0.0
Top_5_MarketCap,5,2022,BRK.B,BUY,24.5095,308.9,0.0
Top_5_MarketCap,5,2023,AAPL,SELL,7.6866,190.21,1408.33
Top_5_MarketCap,5,2023,AMZN,SELL,18.331,151.94,2165.63
Top_5_MarketCap,5,2023,GOOGL,SELL,194.4833,139.7,11266.5
Top_5_MarketCap,5,2023,BRK.B,SELL,24.5095,356.66,1170.57
Top_5_MarketCap,5,2023,AAPL,SELL,5.3304,190.21,976.64
Top_5_MarketCap,5,2023,AMZN,SELL,3.9012,151.94,460.88
Top_5_MarketCap,5,2023,AAPL,SELL,0.5625,190.21,103.06
Top_5_MarketCap,5,2023,AMZN,SELL,0.4117,151.94,48.63
Top_5_MarketCap,5,2023,AAPL,SELL,0.0594,190.21,10.88
Top_5_MarketCap,5,2023,AMZN,SELL,0.0434,151.94,5.13
Top_5_MarketCap,5,2023,AAPL,SELL,0.0063,190.21,1.15
Top_5_MarketCap,5,2023,AMZN,SELL,0.0046,151.94,0.54
Top_5_MarketCap,5,2023,AAPL,SELL,0.0007,190.21,0.12
Top_5_MarketCap,5,2023,AMZN,SELL,0.0005,151.94,0.06
Top_5_MarketCap,5,2023,MSFT,BUY,1.9995,368.18,0.0
Top_5_MarketCap,5,2023,NVDA,BUY,513.9505,49.43,0.0
Top_5_MarketCap,5,2023,META,BUY,31.7681,353.96,0.0
Top_5_MarketCap,5,2024,NVDA,SELL,182.0713,134.09,15414.15
Top_5_MarketCap,5,2024,META,SELL,0.5876,592.85,140.38
Top_5_MarketCap,5,2024,NVDA,SELL,8.6336,134.09,730.92
Top_5_MarketCap,5,2024,META,SELL,0.8111,592.85,193.77
Top_5_MarketCap,5,2024,NVDA,SELL,0.5133,134.09,43.45
Top_5_MarketCap,5,2024,META,SELL,0.0482,592.85,11.52
Top_5_MarketCap,5,2024,NVDA,SELL,0.0305,134.09,2.58
Top_5_MarketCap,5,2024,META,SELL,0.0029,592.85,0.68
Top_5_MarketCap,5,2024,NVDA,SELL,0.0018,134.09,0.15
Top_5_MarketCap,5,2024,META,SELL,0.0002,592.85,0.04
Top_5_MarketCap,5,2024,NVDA,SELL,0.0001,134.09,0.01
Top_5_MarketCap,5,2024,AAPL,BUY,47.7908,248.62,0.0
Top_5_MarketCap,5,2024,MSFT,BUY,17.3551,415.78,0.0
Top_5_MarketCap,5,2024,AMZN,BUY,11.1468,219.39,0.0
Top_10_MarketCap,10,1994,GE,BUY,15.3787,102.0,0.0
Top_10_MarketCap,10,1994,T,BUY,83.1848,16.5,0.0
Top_10_MarketCap,10,1994,XOM,BUY,79.8885,15.34,0.0
Top_10_MarketCap,10,1994,KO,BUY,87.8917,12.27,0.0
Top_10_MarketCap,10,1994,MRK,BUY,50.4317,19.44,0.0
Top_10_MarketCap,10,1994,PG,BUY,109.3374,8.07,0.0
Top_10_MarketCap,10,1994,MO,BUY,43.4707,19.17,0.0
Top_10_MarketCap,10,1994,WMT,BUY,207.7102,3.54,0.0
Top_10_MarketCap,10,1994,IBM,BUY,38.8824,17.65,0.0
Top_10_MarketCap,10,1994,MSFT,BUY,84.6288,7.53,0.0
Top_10_MarketCap,10,1995,GE,SELL,0.4359,144.0,18.31
Top_10_MarketCap,10,1995,KO,SELL,4.9694,17.84,27.68
Top_10_MarketCap,10,1995,MRK,SELL,6.7819,30.81,77.11
Top_10_MarketCap,10,1995,PG,SELL,6.1675,11.08,18.56
Top_10_MarketCap,10,1995,MO,SELL,3.2325,30.08,35.27
Top_10_MarketCap,10,1995,IBM,SELL,38.8824,23.27,218.52
Top_10_MarketCap,10,1995,GE,SELL,0.1292,144.0,5.43
Top_10_MarketCap,10,1995,KO,SELL,0.7171,17.84,3.99
Top_10_MarketCap,10,1995,MRK,SELL,0.3775,30.81,4.29
Top_10_MarketCap,10,1995,MO,SELL,0.348,30.08,3.8
Top_10_MarketCap,10,1995,PG,SELL,0.8923,11.08,2.69
Top_10_MarketCap,10,1995,GE,SELL,0.0066,144.0,0.28
Top_10_MarketCap,10,1995,KO,SELL,0.0366,17.84,0.2
Top_10_MarketCap,10,1995,MRK,SELL,0.0193,30.81,0.22
Top_10_MarketCap,10,1995,MO,SELL,0.0178,30.08,0.19
Top_10_MarketCap,10,1995,PG,SELL,0.0456,11.08,0.14
Top_10_MarketCap,10,1995,GE,SELL,0.0003,144.0,0.01
Top_10_MarketCap,10,1995,KO,SELL,0.0019,17.84,0.01
Top_10_MarketCap,10,1995,MRK,SELL,0.001,30.81,0.01
Top_10_MarketCap,10,1995,MO,SELL,0.0009,30.08,0.01
Top_10_MarketCap,10,1995,PG,SELL,0.0023,11.08,0.01
Top_10_MarketCap,10,1995,PG,SELL,0.0001,11.08,0.0
Top_10_MarketCap,10,1995,T,BUY,10.0967,20.0,0.0
Top_10_MarketCap,10,1995,XOM,BUY,2.8606,20.13,0.0
Top_10_MarketCap,10,1995,MSFT,BUY,7.8268,10.81,0.0
Top_10_MarketCap,10,1995,WMT,BUY,43.7224,3.71,0.0
Top_10_MarketCap,10,1995,INTC,BUY,114.7256,7.55,0.0
Top_10_MarketCap,10,1996,GE,SELL,0.6343,197.76,60.74
Top_10_MarketCap,10,1996,T,SELL,3.6598,21.5,18.3
Top_10_MarketCap,10,1996,PG,SELL,16.3621,14.28,101.61
Top_10_MarketCap,10,1996,WMT,SELL,251.4326,3.79,55.43
Top_10_MarketCap,10,1996,MSFT,SELL,19.2529,20.34,246.63
Top_10_MarketCap,10,1996,INTC,SELL,8.1747,12.33,39.08
Top_10_MarketCap,10,1996,GE,SELL,0.1242,197.76,11.89
Top_10_MarketCap,10,1996,T,SELL,0.7852,21.5,3.93
Top_10_MarketCap,10,1996,MSFT,SELL,0.6413,20.34,8.22
Top_10_MarketCap,10,1996,INTC,SELL,0.9335,12.33,4.46
Top_10_MarketCap,10,1996,PG,SELL,0.7523,14.28,4.67
Top_10_MarketCap,10,1996,GE,SELL,0.0079,197.76,0.76
Top_10_MarketCap,10,1996,T,SELL,0.0499,21.5,0.25
Top_10_MarketCap,10,1996,MSFT,SELL,0.0408,20.34,0.52
Top_10_MarketCap,10,1996,INTC,SELL,0.0593,12.33,0.28
Top_10_MarketCap,10,1996,PG,SELL,0.0478,14.28,0.3
Top_10_MarketCap,10,1996,GE,SELL,0.0005,197.76,0.05
Top_10_MarketCap,10,1996,T,SELL,0.0032,21.5,0.02
Top_10_MarketCap,10,1996,MSFT,SELL,0.0026,20.34,0.03
Top_10_MarketCap,10,1996,INTC,SELL,0.0038,12.33,0.02
Top_10_MarketCap,10,1996,PG,SELL,0.003,14.28,0.02
Top_10_MarketCap,10,1996,T,SELL,0.0002,21.5,0.0
Top_10_MarketCap,10,1996,MSFT,SELL,0.0002,20.34,0.0
Top_10_MarketCap,10,1996,INTC,SELL,0.0002,12.33,0.0
Top_10_MarketCap,10,1996,PG,SELL,0.0002,14.28,0.0
Top_10_MarketCap,10,1996,KO,BUY,13.8203,25.31,0.0
Top_10_MarketCap,10,1996,XOM,BUY,5.7869,24.5,0.0
Top_10_MarketCap,10,1996,MRK,BUY,3.1714,37.38,0.0
Top_10_MarketCap,10,1996,MO,BUY,1.5879,37.67,0.0
Top_10_MarketCap,10,1996,JNJ,BUY,74.2068,15.2,0.0
Top_10_MarketCap,10,1997,T,SELL,88.7832,31.0,1252.02
Top_10_MarketCap,10,1997,XOM,SELL,9.6414,30.59,147.03
Top_10_MarketCap,10,1997,KO,SELL,12.5018,32.85,257.29
Top_10_MarketCap,10,1997,MRK,SELL,10.6842,55.25,382.6
Top_10_MarketCap,10,1997,MO,SELL,7.5193,45.25,196.1
Top_10_MarketCap,10,1997,KO,SELL,2.5014,32.85,51.48
Top_10_MarketCap,10,1997,XOM,SELL,2.3639,30.59,36.05
Top_10_MarketCap,10,1997,MRK,SELL,1.0708,55.25,38.35
Top_10_MarketCap,10,1997,MO,SELL,1.0169,45.25,26.52
Top_10_MarketCap,10,1997,KO,SELL,0.1706,32.85,3.51
Top_10_MarketCap,10,1997,XOM,SELL,0.1612,30.59,2.46
Top_10_MarketCap,10,1997,MRK,SELL,0.073,55.25,2.61
Top_10_MarketCap,10,1997,MO,SELL,0.0693,45.25,1.81
Top_10_MarketCap,10,1997,KO,SELL,0.0116,32.85,0.24
Top_10_MarketCap,10,1997,XOM,SELL,0.011,30.59,0.17
Top_10_MarketCap,10,1997,MRK,SELL,0.005,55.25,0.18
Top_10_MarketCap,10,1997,MO,SELL,0.0047,45.25,0.12
Top_10_MarketCap,10,1997,KO,SELL,0.0008,32.85,0.02
Top_10_MarketCap,10,1997,XOM,SELL,0.0007,30.59,0.01
Top_10_MarketCap,10,1997,MRK,SELL,0.0003,55.25,0.01
Top_10_MarketCap,10,1997,MO,SELL,0.0003,45.25,0.01
Top_10_MarketCap,10,1997,GE,BUY,9.1119,146.75,0.0
Top_10_MarketCap,10,1997,MSFT,BUY,20.9378,31.81,0.0
Top_10_MarketCap,10,1997,INTC,BUY,13.4731,17.84,0.0
Top_10_MarketCap,10,1997,PG,BUY,13.4043,18.33,0.0
Top_10_MarketCap,10,1997,JNJ,BUY,3.8227,20.41,0.0
Top_10_MarketCap,10,1997,PFE,BUY,74.2061,18.6,0.0
Top_10_MarketCap,10,1998,GE,SELL,1.4351,204.0,146.38
Top_10_MarketCap,10,1998,MRK,SELL,3.0007,75.13,167.11
Top_10_MarketCap,10,1998,PG,SELL,25.8389,28.32,523.24
Top_10_MarketCap,10,1998,MO,SELL,32.8489,53.5,1098.33
Top_10_MarketCap,10,1998,MSFT,SELL,19.2389,68.22,1167.61
Top_10_MarketCap,10,1998,INTC,SELL,6.1091,35.03,167.88
Top_10_MarketCap,10,1998,JNJ,SELL,78.0295,26.65,873.52
Top_10_MarketCap,10,1998,PFE,SELL,3.164,31.18,39.8
Top_10_MarketCap,10,1998,MSFT,SELL,2.8861,68.22,175.16
Top_10_MarketCap,10,1998,GE,SELL,0.8445,204.0,86.14
Top_10_MarketCap,10,1998,INTC,SELL,4.391,35.03,120.67
Top_10_MarketCap,10,1998,XOM,SELL,1.4886,36.56,31.59
Top_10_MarketCap,10,1998,KO,SELL,2.8407,33.16,59.34
Top_10_MarketCap,10,1998,MRK,SELL,1.2284,75.13,68.41
Top_10_MarketCap,10,1998,PFE,SELL,2.7626,31.18,34.75
Top_10_MarketCap,10,1998,PG,SELL,2.8243,28.32,57.19
Top_10_MarketCap,10,1998,MSFT,SELL,0.4368,68.22,26.51
Top_10_MarketCap,10,1998,GE,SELL,0.1278,204.0,13.04
Top_10_MarketCap,10,1998,INTC,SELL,0.6646,35.03,18.26
Top_10_MarketCap,10,1998,XOM,SELL,0.4585,36.56,9.73
Top_10_MarketCap,10,1998,KO,SELL,0.4774,33.16,9.97
Top_10_MarketCap,10,1998,MRK,SELL,0.1859,75.13,10.35
Top_10_MarketCap,10,1998,PFE,SELL,0.4181,31.18,5.26
Top_10_MarketCap,10,1998,PG,SELL,0.4275,28.32,8.66
Top_10_MarketCap,10,1998,MSFT,SELL,0.0702,68.22,4.26
Top_10_MarketCap,10,1998,GE,SELL,0.0205,204.0,2.1
Top_10_MarketCap,10,1998,INTC,SELL,0.1068,35.03,2.94
Top_10_MarketCap,10,1998,XOM,SELL,0.0737,36.56,1.56
Top_10_MarketCap,10,1998,KO,SELL,0.0767,33.16,1.6
Top_10_MarketCap,10,1998,MRK,SELL,0.0299,75.13,1.66
Top_10_MarketCap,10,1998,PFE,SELL,0.0672,31.18,0.85
Top_10_MarketCap,10,1998,PG,SELL,0.0687,28.32,1.39
Top_10_MarketCap,10,1998,MSFT,SELL,0.0113,68.22,0.68
Top_10_MarketCap,10,1998,GE,SELL,0.0033,204.0,0.34
Top_10_MarketCap,10,1998,INTC,SELL,0.0172,35.03,0.47
Top_10_MarketCap,10,1998,XOM,SELL,0.0118,36.56,0.25
Top_10_MarketCap,10,1998,KO,SELL,0.0123,33.16,0.26
Top_10_MarketCap,10,1998,MRK,SELL,0.0048,75.13,0.27
Top_10_MarketCap,10,1998,PFE,SELL,0.0108,31.18,0.14
Top_10_MarketCap,10,1998,PG,SELL,0.011,28.32,0.22
Top_10_MarketCap,10,1998,MSFT,SELL,0.0018,68.22,0.11
Top_10_MarketCap,10,1998,GE,SELL,0.0005,204.0,0.05
Top_10_MarketCap,10,1998,INTC,SELL,0.0028,35.03,0.08
Top_10_MarketCap,10,1998,XOM,SELL,0.0019,36.56,0.04
Top_10_MarketCap,10,1998,KO,SELL,0.002,33.16,0.04
Top_10_MarketCap,10,1998,MRK,SELL,0.0008,75.13,0.04
Top_10_MarketCap,10,1998,PFE,SELL,0.0017,31.18,0.02
Top_10_MarketCap,10,1998,PG,SELL,0.0018,28.32,0.04
Top_10_MarketCap,10,1998,MSFT,SELL,0.0003,68.22,0.02
Top_10_MarketCap,10,1998,INTC,SELL,0.0004,35.03,0.01
Top_10_MarketCap,10,1998,XOM,SELL,0.0003,36.56,0.01
Top_10_MarketCap,10,1998,KO,SELL,0.0003,33.16,0.01
Top_10_MarketCap,10,1998,MRK,SELL,0.0001,75.13,0.01
Top_10_MarketCap,10,1998,PFE,SELL,0.0003,31.18,0.0
Top_10_MarketCap,10,1998,PG,SELL,0.0003,28.32,0.01
Top_10_MarketCap,10,1998,CSCO,BUY,138.5518,23.97,0.0
Top_10_MarketCap,10,1998,WMT,BUY,222.4862,13.57,0.0
Top_10_MarketCap,10,1999,GE,SELL,1.7618,309.5,365.58
Top_10_MarketCap,10,1999,MRK,SELL,30.1395,68.0,1406.68
Top_10_MarketCap,10,1999,PG,SELL,69.2959,29.75,1364.81
Top_10_MarketCap,10,1999,MSFT,SELL,12.403,114.81,1330.6
Top_10_MarketCap,10,1999,INTC,SELL,5.6382,41.05,188.88
Top_10_MarketCap,10,1999,CSCO,SELL,43.9535,55.38,1380.58
Top_10_MarketCap,10,1999,WMT,SELL,22.3912,23.04,212.04
Top_10_MarketCap,10,1999,MSFT,SELL,2.5614,114.81,274.79
Top_10_MarketCap,10,1999,GE,SELL,0.8314,309.5,172.52
Top_10_MarketCap,10,1999,CSCO,SELL,4.1486,55.38,130.31
Top_10_MarketCap,10,1999,WMT,SELL,8.7751,23.04,83.1
Top_10_MarketCap,10,1999,INTC,SELL,4.4774,41.05,149.99
Top_10_MarketCap,10,1999,MSFT,SELL,0.3323,114.81,35.65
Top_10_MarketCap,10,1999,GE,SELL,0.1079,309.5,22.38
Top_10_MarketCap,10,1999,CSCO,SELL,0.5382,55.38,16.9
Top_10_MarketCap,10,1999,WMT,SELL,1.1384,23.04,10.78
Top_10_MarketCap,10,1999,INTC,SELL,0.5809,41.05,19.46
Top_10_MarketCap,10,1999,MSFT,SELL,0.0431,114.81,4.62
Top_10_MarketCap,10,1999,GE,SELL,0.014,309.5,2.9
Top_10_MarketCap,10,1999,CSCO,SELL,0.0698,55.38,2.19
Top_10_MarketCap,10,1999,WMT,SELL,0.1477,23.04,1.4
Top_10_MarketCap,10,1999,INTC,SELL,0.0754,41.05,2.52
Top_10_MarketCap,10,1999,MSFT,SELL,0.0056,114.81,0.6
Top_10_MarketCap,10,1999,GE,SELL,0.0018,309.5,0.38
Top_10_MarketCap,10,1999,CSCO,SELL,0.0091,55.38,0.28
Top_10_MarketCap,10,1999,WMT,SELL,0.0192,23.04,0.18
Top_10_MarketCap,10,1999,INTC,SELL,0.0098,41.05,0.33
Top_10_MarketCap,10,1999,MSFT,SELL,0.0007,114.81,0.08
Top_10_MarketCap,10,1999,GE,SELL,0.0002,309.5,0.05
Top_10_MarketCap,10,1999,CSCO,SELL,0.0012,55.38,0.04
Top_10_MarketCap,10,1999,WMT,SELL,0.0025,23.04,0.02
Top_10_MarketCap,10,1999,INTC,SELL,0.0013,41.05,0.04
Top_10_MarketCap,10,1999,CSCO,SELL,0.0002,55.38,0.0
Top_10_MarketCap,10,1999,WMT,SELL,0.0003,23.04,0.0
Top_10_MarketCap,10,1999,INTC,SELL,0.0002,41.05,0.01
Top_10_MarketCap,10,1999,XOM,BUY,14.6018,40.28,0.0
Top_10_MarketCap,10,1999,IBM,BUY,85.578,39.53,0.0
Top_10_MarketCap,10,1999,PFE,BUY,55.2065,24.27,0.0
Top_10_MarketCap,10,1999,KO,BUY,19.074,28.88,0.0
Top_10_MarketCap,10,1999,JNJ,BUY,85.0674,30.41,0.0
Top_10_MarketCap,10,2000,KO,SELL,96.4653,29.81,1194.96
Top_10_MarketCap,10,2000,INTC,SELL,31.323,30.5,718.86
Top_10_MarketCap,10,2000,PFE,SELL,17.5822,34.42,278.15
Top_10_MarketCap,10,2000,CSCO,SELL,7.4834,39.5,116.22
Top_10_MarketCap,10,2000,IBM,SELL,22.4785,29.74,-220.06
Top_10_MarketCap,10,2000,JNJ,SELL,85.0674,35.13,401.52
Top_10_MarketCap,10,2000,PFE,SELL,2.6552,34.42,42.01
Top_10_MarketCap,10,2000,CSCO,SELL,2.0744,39.5,32.22
Top_10_MarketCap,10,2000,INTC,SELL,1.6532,30.5,37.94
Top_10_MarketCap,10,2000,IBM,SELL,1.5895,29.74,-15.56
Top_10_MarketCap,10,2000,PFE,SELL,0.103,34.42,1.63
Top_10_MarketCap,10,2000,CSCO,SELL,0.0805,39.5,1.25
Top_10_MarketCap,10,2000,INTC,SELL,0.0641,30.5,1.47
Top_10_MarketCap,10,2000,IBM,SELL,0.0617,29.74,-0.6
Top_10_MarketCap,10,2000,PFE,SELL,0.004,34.42,0.06
Top_10_MarketCap,10,2000,CSCO,SELL,0.0031,39.5,0.05
Top_10_MarketCap,10,2000,INTC,SELL,0.0025,30.5,0.06
Top_10_MarketCap,10,2000,IBM,SELL,0.0024,29.74,-0.02
Top_10_MarketCap,10,2000,PFE,SELL,0.0002,34.42,0.0
Top_10_MarketCap,10,2000,CSCO,SELL,0.0001,39.5,0.0
Top_10_MarketCap,10,2000,GE,BUY,14.1885,143.81,0.0
Top_10_MarketCap,10,2000,XOM,BUY,0.7567,43.47,0.0
Top_10_MarketCap,10,2000,MSFT,BUY,10.2185,42.66,0.0
Top_10_MarketCap,10,2000,WMT,BUY,99.0687,8.85,0.0
Top_10_MarketCap,10,2000,C,BUY,6.0881,380.2,0.0
Top_10_MarketCap,10,2000,AIG,BUY,29.5138,74.3,0.0
Top_10_MarketCap,10,2001,XOM,SELL,5.0992,39.3,122.18
Top_10_MarketCap,10,2001,MSFT,SELL,9.2871,65.04,534.1
Top_10_MarketCap,10,2001,INTC,SELL,4.8439,31.05,113.83
Top_10_MarketCap,10,2001,PFE,SELL,21.8952,29.81,245.45
Top_10_MarketCap,10,2001,CSCO,SELL,80.1898,18.98,-400.15
Top_10_MarketCap,10,2001,IBM,SELL,9.9683,33.4,-61.11
Top_10_MarketCap,10,2001,MSFT,SELL,0.3452,65.04,19.85
Top_10_MarketCap,10,2001,XOM,SELL,0.5178,39.3,12.41
Top_10_MarketCap,10,2001,PFE,SELL,0.4943,29.81,5.54
Top_10_MarketCap,10,2001,INTC,SELL,0.3616,31.05,8.5
Top_10_MarketCap,10,2001,IBM,SELL,0.3151,33.4,-1.93
Top_10_MarketCap,10,2001,MSFT,SELL,0.0276,65.04,1.59
Top_10_MarketCap,10,2001,XOM,SELL,0.0414,39.3,0.99
Top_10_MarketCap,10,2001,PFE,SELL,0.0396,29.81,0.44
Top_10_MarketCap,10,2001,INTC,SELL,0.0289,31.05,0.68
Top_10_MarketCap,10,2001,IBM,SELL,0.0252,33.4,-0.15
Top_10_MarketCap,10,2001,MSFT,SELL,0.0022,65.04,0.13
Top_10_MarketCap,10,2001,XOM,SELL,0.0033,39.3,0.08
Top_10_MarketCap,10,2001,PFE,SELL,0.0032,29.81,0.04
Top_10_MarketCap,10,2001,INTC,SELL,0.0023,31.05,0.05
Top_10_MarketCap,10,2001,IBM,SELL,0.002,33.4,-0.01
Top_10_MarketCap,10,2001,MSFT,SELL,0.0002,65.04,0.01
Top_10_MarketCap,10,2001,XOM,SELL,0.0003,39.3,0.01
Top_10_MarketCap,10,2001,PFE,SELL,0.0003,29.81,0.0
Top_10_MarketCap,10,2001,INTC,SELL,0.0002,31.05,0.0
Top_10_MarketCap,10,2001,IBM,SELL,0.0002,33.4,-0.0
Top_10_MarketCap,10,2001,GE,BUY,3.7928,120.24,0.0
Top_10_MarketCap,10,2001,WMT,BUY,19.6144,9.59,0.0
Top_10_MarketCap,10,2001,C,BUY,0.721,384.6,0.0
Top_10_MarketCap,10,2001,JNJ,BUY,52.445,41.25,0.0
Top_10_MarketCap,10,2001,AIG,BUY,4.73,59.85,0.0
Top_10_MarketCap,10,2002,XOM,SELL,12.7695,34.94,250.28
Top_10_MarketCap,10,2002,WMT,SELL,43.6186,8.42,-224.64
Top_10_MarketCap,10,2002,IBM,SELL,51.1352,21.9,-901.51
Top_10_MarketCap,10,2002,C,SELL,1.1752,289.5,-106.59
Top_10_MarketCap,10,2002,JNJ,SELL,5.352,38.28,-15.9
Top_10_MarketCap,10,2002,MSFT,BUY,8.2571,50.75,0.0
Top_10_MarketCap,10,2002,GE,BUY,1.6205,73.05,0.0
Top_10_MarketCap,10,2002,PFE,BUY,6.1212,22.87,0.0
Top_10_MarketCap,10,2002,AIG,BUY,1.1963,43.6,0.0
Top_10_MarketCap,10,2002,PG,BUY,44.5653,30.82,0.0
Top_10_MarketCap,10,2002,INTC,BUY,24.1354,15.55,0.0
Top_10_MarketCap,10,2003,GE,SELL,4.704,92.94,-42.62
Top_10_MarketCap,10,2003,XOM,SELL,3.6621,41.0,93.97
Top_10_MarketCap,10,2003,INTC,SELL,33.2007,30.82,772.58
Top_10_MarketCap,10,2003,WMT,SELL,16.4595,8.84,-77.85
Top_10_MarketCap,10,2003,C,SELL,0.5769,396.8,9.58
Top_10_MarketCap,10,2003,AIG,SELL,1.0058,49.95,-24.49
Top_10_MarketCap,10,2003,PG,SELL,44.5653,35.34,201.44
Top_10_MarketCap,10,2003,MSFT,BUY,68.39,27.37,0.0
Top_10_MarketCap,10,2003,PFE,BUY,7.6688,26.43,0.0
Top_10_MarketCap,10,2003,JNJ,BUY,2.8121,36.38,0.0
Top_10_MarketCap,10,2003,CSCO,BUY,63.9309,22.42,0.0
Top_10_MarketCap,10,2004,XOM,SELL,6.6959,51.26,240.52
Top_10_MarketCap,10,2004,MSFT,SELL,26.8422,26.73,441.67
Top_10_MarketCap,10,2004,WMT,SELL,15.8474,8.8,-75.59
Top_10_MarketCap,10,2004,AIG,SELL,2.8994,49.49,-71.93
Top_10_MarketCap,10,2004,JNJ,SELL,9.2094,45.54,39.51
Top_10_MarketCap,10,2004,CSCO,SELL,63.9309,19.22,-204.58
Top_10_MarketCap,10,2004,XOM,SELL,0.2401,51.26,8.62
Top_10_MarketCap,10,2004,MSFT,SELL,0.4173,26.73,-2.12
Top_10_MarketCap,10,2004,WMT,SELL,0.9178,8.8,-4.38
Top_10_MarketCap,10,2004,JNJ,SELL,0.1605,45.54,0.69
Top_10_MarketCap,10,2004,AIG,SELL,0.1243,49.49,-3.08
Top_10_MarketCap,10,2004,GE,BUY,0.8161,109.5,0.0
Top_10_MarketCap,10,2004,C,BUY,1.194,404.1,0.0
Top_10_MarketCap,10,2004,PFE,BUY,17.0633,20.12,0.0
Top_10_MarketCap,10,2004,JPM,BUY,59.5851,29.35,0.0
Top_10_MarketCap,10,2004,INTC,BUY,11.8848,23.7,0.0
Top_10_MarketCap,10,2005,GE,SELL,4.3201,105.15,7.64
Top_10_MarketCap,10,2005,MSFT,SELL,1.0005,26.83,-4.98
Top_10_MarketCap,10,2005,INTC,SELL,61.4917,24.71,531.54
Top_10_MarketCap,10,2005,PFE,SELL,5.8893,17.45,-6.77
Top_10_MarketCap,10,2005,WMT,SELL,231.8517,7.8,-792.11
Top_10_MarketCap,10,2005,C,SELL,0.2998,422.0,12.53
Top_10_MarketCap,10,2005,AIG,SELL,31.4106,51.42,-613.6
Top_10_MarketCap,10,2005,JPM,SELL,8.2732,30.12,6.37
Top_10_MarketCap,10,2005,XOM,BUY,4.6961,56.17,0.0
Top_10_MarketCap,10,2005,PG,BUY,59.2132,37.52,0.0
Top_10_MarketCap,10,2005,JNJ,BUY,5.1719,44.38,0.0
Top_10_MarketCap,10,2005,BAC,BUY,49.0052,35.48,0.0
Top_10_MarketCap,10,2005,IBM,BUY,62.9692,23.01,0.0
Top_10_MarketCap,10,2006,XOM,SELL,8.871,76.63,543.7
Top_10_MarketCap,10,2006,PFE,SELL,105.1748,19.38,-343.11
Top_10_MarketCap,10,2006,JNJ,SELL,1.2279,48.65,9.09
Top_10_MarketCap,10,2006,IBM,SELL,62.9692,27.3,270.14
Top_10_MarketCap,10,2006,GE,BUY,3.2516,111.63,0.0
Top_10_MarketCap,10,2006,MSFT,BUY,6.2031,29.86,0.0
Top_10_MarketCap,10,2006,C,BUY,0.0091,496.8,0.0
Top_10_MarketCap,10,2006,PG,BUY,1.5919,43.08,0.0
Top_10_MarketCap,10,2006,BAC,BUY,6.4352,43.14,0.0
Top_10_MarketCap,10,2006,JPM,BUY,1.7426,38.64,0.0
Top_10_MarketCap,10,2006,AIG,BUY,33.7453,54.0,0.0
Top_10_MarketCap,10,2006,CSCO,BUY,62.8766,27.17,0.0
Top_10_MarketCap,10,2007,XOM,SELL,6.3707,93.69,499.14
Top_10_MarketCap,10,2007,MSFT,SELL,17.7039,35.6,65.34
Top_10_MarketCap,10,2007,C,SELL,5.9605,276.5,-650.87
Top_10_MarketCap,10,2007,JPM,SELL,2.4188,35.82,15.65
Top_10_MarketCap,10,2007,PG,SELL,8.5494,46.96,80.71
